label,tweet_id
other_useful_information,'591903117211410433'
injured_or_dead_people,'591903117504942080'
donation_needs_or_offers_or_volunteering_services,'591903117681143808'
other_useful_information,'591903117769224192'
sympathy_and_emotional_support,'591903117844713472'
sympathy_and_emotional_support,'591903118008274944'
donation_needs_or_offers_or_volunteering_services,'591903118188613632'
donation_needs_or_offers_or_volunteering_services,'591903118201348096'
displaced_people_and_evacuations,'591903118205530112'
sympathy_and_emotional_support,'591903118213849090'
other_useful_information,'591903118377390080'
displaced_people_and_evacuations,'591903118729740288'
donation_needs_or_offers_or_volunteering_services,'591903118931013632'
missing_trapped_or_found_people,'591903119073619968'
donation_needs_or_offers_or_volunteering_services,'591903119082033152'
donation_needs_or_offers_or_volunteering_services,'591903119128137729'
other_useful_information,'591903119132393472'
other_useful_information,'591903119438548993'
not_related_or_irrelevant,'591903120038342656'
missing_trapped_or_found_people,'591903120055218177'
sympathy_and_emotional_support,'591903120436793344'
donation_needs_or_offers_or_volunteering_services,'591903120508125184'
donation_needs_or_offers_or_volunteering_services,'591903120730513408'
donation_needs_or_offers_or_volunteering_services,'591903120789110784'
other_useful_information,'591903120814317568'
donation_needs_or_offers_or_volunteering_services,'591903120852029440'
sympathy_and_emotional_support,'591903120935911424'
other_useful_information,'591903121208578049'
injured_or_dead_people,'591903121443409921'
other_useful_information,'591903121590235137'
other_useful_information,'591903121619714050'
donation_needs_or_offers_or_volunteering_services,'591903121766354944'
donation_needs_or_offers_or_volunteering_services,'591903121774784512'
other_useful_information,'591903121804169216'
missing_trapped_or_found_people,'591903121930100736'
injured_or_dead_people,'591903121946890240'
other_useful_information,'591903122211078144'
donation_needs_or_offers_or_volunteering_services,'591903122408210432'
other_useful_information,'591903122479517696'
donation_needs_or_offers_or_volunteering_services,'591903122693423105'
other_useful_information,'591903122731171841'
donation_needs_or_offers_or_volunteering_services,'591903123175706624'
injured_or_dead_people,'591903123368595458'
other_useful_information,'591903123448397824'
sympathy_and_emotional_support,'591903123469307904'
donation_needs_or_offers_or_volunteering_services,'591903124052291584'
not_related_or_irrelevant,'591903124056514560'
other_useful_information,'591903124182315008'
not_related_or_irrelevant,'591903124186472448'
sympathy_and_emotional_support,'591903124190695424'
other_useful_information,'591903124199211008'
displaced_people_and_evacuations,'591903124257837056'
other_useful_information,'591903124274577408'
other_useful_information,'591903124643815424'
donation_needs_or_offers_or_volunteering_services,'591903125197357056'
caution_and_advice,'591903125205688320'
not_related_or_irrelevant,'591903125260369920'
infrastructure_and_utilities_damage,'591903125474181121'
missing_trapped_or_found_people,'591903125688098816'
sympathy_and_emotional_support,'591903125717528577'
donation_needs_or_offers_or_volunteering_services,'591903125805510656'
injured_or_dead_people,'591903125906198528'
injured_or_dead_people,'591903125922938880'
donation_needs_or_offers_or_volunteering_services,'591903125931307008'
donation_needs_or_offers_or_volunteering_services,'591903126455754753'
sympathy_and_emotional_support,'591903126912806912'
other_useful_information,'591903127390932992'
sympathy_and_emotional_support,'591903127424487426'
other_useful_information,'591903127554498561'
other_useful_information,'591903127642640384'
not_related_or_irrelevant,'591903127718080512'
donation_needs_or_offers_or_volunteering_services,'591903127911075840'
missing_trapped_or_found_people,'591903127961341952'
sympathy_and_emotional_support,'591903128112365568'
missing_trapped_or_found_people,'591903128334696448'
other_useful_information,'591903128691167232'
donation_needs_or_offers_or_volunteering_services,'591903128808771585'
not_related_or_irrelevant,'591903128901025792'
donation_needs_or_offers_or_volunteering_services,'591903129366634496'
missing_trapped_or_found_people,'591903129886535680'
donation_needs_or_offers_or_volunteering_services,'591903130184323072'
other_useful_information,'591903130645729280'
donation_needs_or_offers_or_volunteering_services,'591903130654150657'
other_useful_information,'591903131379879937'
infrastructure_and_utilities_damage,'591903131434295297'
sympathy_and_emotional_support,'591903131505659904'
sympathy_and_emotional_support,'591903131568459776'
donation_needs_or_offers_or_volunteering_services,'591903131786551297'
injured_or_dead_people,'591903133137141760'
other_useful_information,'591903133225234432'
sympathy_and_emotional_support,'591903133435068416'
donation_needs_or_offers_or_volunteering_services,'591903133565091841'
other_useful_information,'591903133896470529'
injured_or_dead_people,'591903134030540800'
other_useful_information,'591903134286368768'
sympathy_and_emotional_support,'591903134701592576'
injured_or_dead_people,'591903134735212544'
other_useful_information,'591903135100116992'
other_useful_information,'591903135234297856'
other_useful_information,'591903135498510337'
sympathy_and_emotional_support,'591903135565647872'
not_related_or_irrelevant,'591903135787978753'
donation_needs_or_offers_or_volunteering_services,'591903135943131136'
sympathy_and_emotional_support,'591903136014413824'
injured_or_dead_people,'591903136056479744'
other_useful_information,'591903136408702976'
sympathy_and_emotional_support,'591903136677122048'
other_useful_information,'591903136769445889'
missing_trapped_or_found_people,'591903137058791424'
donation_needs_or_offers_or_volunteering_services,'591903137088212993'
injured_or_dead_people,'591903137327284224'
other_useful_information,'591903137339871232'
other_useful_information,'591903137402871810'
injured_or_dead_people,'591903138002706432'
other_useful_information,'591903138128486402'
infrastructure_and_utilities_damage,'591903138178699264'
other_useful_information,'591903138187096064'
other_useful_information,'591903138702962688'
injured_or_dead_people,'591903138803744768'
donation_needs_or_offers_or_volunteering_services,'591903139281797120'
displaced_people_and_evacuations,'591903139285966850'
missing_trapped_or_found_people,'591903199277092865'
not_related_or_irrelevant,'591903199532974080'
donation_needs_or_offers_or_volunteering_services,'591903199612637184'
sympathy_and_emotional_support,'591903199633641472'
sympathy_and_emotional_support,'591903200447430656'
injured_or_dead_people,'591903200627666946'
donation_needs_or_offers_or_volunteering_services,'591903201168859138'
infrastructure_and_utilities_damage,'591903201185509376'
injured_or_dead_people,'591903201382662144'
sympathy_and_emotional_support,'591903201395232768'
donation_needs_or_offers_or_volunteering_services,'591903201533693953'
donation_needs_or_offers_or_volunteering_services,'591903201676234752'
caution_and_advice,'591903201839943680'
sympathy_and_emotional_support,'591903201881784324'
other_useful_information,'591903202242654208'
donation_needs_or_offers_or_volunteering_services,'591903202561298432'
sympathy_and_emotional_support,'591903202603327489'
injured_or_dead_people,'591903202645258240'
sympathy_and_emotional_support,'591903202703978496'
other_useful_information,'591903203593064448'
donation_needs_or_offers_or_volunteering_services,'591903203601453056'
sympathy_and_emotional_support,'591903204025110528'
not_related_or_irrelevant,'591903204075393024'
donation_needs_or_offers_or_volunteering_services,'591903204759056384'
injured_or_dead_people,'591903204788441088'
donation_needs_or_offers_or_volunteering_services,'591903204901683200'
donation_needs_or_offers_or_volunteering_services,'591903205421887488'
missing_trapped_or_found_people,'591903205774073856'
not_related_or_irrelevant,'591903206113841152'
sympathy_and_emotional_support,'591903206608777216'
donation_needs_or_offers_or_volunteering_services,'591903206940094464'
donation_needs_or_offers_or_volunteering_services,'591903207300796416'
injured_or_dead_people,'591903207544197120'
other_useful_information,'591903207720296448'
donation_needs_or_offers_or_volunteering_services,'591903207950942208'
other_useful_information,'591903208026570752'
donation_needs_or_offers_or_volunteering_services,'591903208177471489'
sympathy_and_emotional_support,'591903208320045056'
donation_needs_or_offers_or_volunteering_services,'591903208596865024'
sympathy_and_emotional_support,'591903208634654721'
injured_or_dead_people,'591903208718503936'
not_related_or_irrelevant,'591903208747970560'
sympathy_and_emotional_support,'591903208756289536'
donation_needs_or_offers_or_volunteering_services,'591903209150492672'
donation_needs_or_offers_or_volunteering_services,'591903209188298752'
other_useful_information,'591903209297313793'
other_useful_information,'591903209372786688'
sympathy_and_emotional_support,'591903209532231681'
sympathy_and_emotional_support,'591903209922371584'
donation_needs_or_offers_or_volunteering_services,'591903210014539777'
caution_and_advice,'591903210106826753'
donation_needs_or_offers_or_volunteering_services,'591903210211708928'
sympathy_and_emotional_support,'591903210564124673'
sympathy_and_emotional_support,'591903210735992832'
caution_and_advice,'591903211470102529'
donation_needs_or_offers_or_volunteering_services,'591903211486773248'
donation_needs_or_offers_or_volunteering_services,'591903211788734466'
other_useful_information,'591903212061339648'
not_related_or_irrelevant,'591903212162011136'
donation_needs_or_offers_or_volunteering_services,'591903212573216771'
other_useful_information,'591903212761931776'
sympathy_and_emotional_support,'591903212774363136'
other_useful_information,'591903213122531329'
sympathy_and_emotional_support,'591903213579710464'
sympathy_and_emotional_support,'591903213755858944'
missing_trapped_or_found_people,'591903214095630338'
donation_needs_or_offers_or_volunteering_services,'591903214380843009'
other_useful_information,'591903214649397248'
displaced_people_and_evacuations,'591903214674563072'
other_useful_information,'591903214770921472'
injured_or_dead_people,'591903214775115777'
other_useful_information,'591903214779379712'
sympathy_and_emotional_support,'591903214875877376'
donation_needs_or_offers_or_volunteering_services,'591903214930296834'
injured_or_dead_people,'591903215077068800'
injured_or_dead_people,'591903215387480065'
other_useful_information,'591903215601364992'
other_useful_information,'591903215983071235'
sympathy_and_emotional_support,'591903216205373440'
other_useful_information,'591903216335368192'
other_useful_information,'591903216603828224'
injured_or_dead_people,'591903217266642944'
missing_trapped_or_found_people,'591903218159980544'
injured_or_dead_people,'591903218181009408'
sympathy_and_emotional_support,'591903218445066240'
sympathy_and_emotional_support,'591903218684145664'
sympathy_and_emotional_support,'591903218822549504'
injured_or_dead_people,'591903219183276032'
donation_needs_or_offers_or_volunteering_services,'591903219527372800'
donation_needs_or_offers_or_volunteering_services,'591903219623694336'
donation_needs_or_offers_or_volunteering_services,'591903219690770432'
injured_or_dead_people,'591903219812564993'
donation_needs_or_offers_or_volunteering_services,'591903219925716992'
injured_or_dead_people,'591903219951005696'
donation_needs_or_offers_or_volunteering_services,'591903219996958720'
donation_needs_or_offers_or_volunteering_services,'591903220357730304'
sympathy_and_emotional_support,'591903220391219200'
sympathy_and_emotional_support,'591903220529790976'
injured_or_dead_people,'591903220588412929'
sympathy_and_emotional_support,'591903220634517504'
injured_or_dead_people,'591903220672266240'
donation_needs_or_offers_or_volunteering_services,'591903220777127936'
donation_needs_or_offers_or_volunteering_services,'591903220827594752'
not_related_or_irrelevant,'591903221452394496'
sympathy_and_emotional_support,'591903221498703872'
other_useful_information,'591903221666287616'
not_related_or_irrelevant,'591903221712465920'
sympathy_and_emotional_support,'591903222240948224'
other_useful_information,'591903222316433409'
other_useful_information,'591903222937292803'
other_useful_information,'591903223075614720'
sympathy_and_emotional_support,'591903223323078656'
not_related_or_irrelevant,'591903223461482496'
sympathy_and_emotional_support,'591903223591612416'
donation_needs_or_offers_or_volunteering_services,'591903223620898816'
other_useful_information,'591903223750885376'
sympathy_and_emotional_support,'591903224187092992'
injured_or_dead_people,'591903224552009728'
donation_needs_or_offers_or_volunteering_services,'591903224782655488'
other_useful_information,'591903224816271360'
other_useful_information,'591903224883380224'
other_useful_information,'591903225432780800'
other_useful_information,'591903225436995585'
donation_needs_or_offers_or_volunteering_services,'591903225546207232'
infrastructure_and_utilities_damage,'591903225885790208'
not_related_or_irrelevant,'591903226187780096'
donation_needs_or_offers_or_volunteering_services,'591903226661769216'
missing_trapped_or_found_people,'591903226733158400'
donation_needs_or_offers_or_volunteering_services,'591903226808635392'
donation_needs_or_offers_or_volunteering_services,'591903226863095808'
donation_needs_or_offers_or_volunteering_services,'591903227324403712'
other_useful_information,'591903227357986816'
sympathy_and_emotional_support,'591903227441872896'
donation_needs_or_offers_or_volunteering_services,'591903227462881281'
donation_needs_or_offers_or_volunteering_services,'591903227731312640'
infrastructure_and_utilities_damage,'591903228125646848'
donation_needs_or_offers_or_volunteering_services,'591903228234706944'
not_related_or_irrelevant,'591903228268130304'
other_useful_information,'591903228381384705'
donation_needs_or_offers_or_volunteering_services,'591903228427509760'
not_related_or_irrelevant,'591903228499009536'
other_useful_information,'591903229136470017'
donation_needs_or_offers_or_volunteering_services,'591903229434171392'
sympathy_and_emotional_support,'591903229736198144'
donation_needs_or_offers_or_volunteering_services,'591903229769871360'
sympathy_and_emotional_support,'591903230046576640'
other_useful_information,'591903230365409280'
donation_needs_or_offers_or_volunteering_services,'591903230746996736'
sympathy_and_emotional_support,'591903231380295680'
donation_needs_or_offers_or_volunteering_services,'591903231980142592'
donation_needs_or_offers_or_volunteering_services,'591903232022204416'
other_useful_information,'591903232047218689'
sympathy_and_emotional_support,'591903232139497473'
other_useful_information,'591903232265293824'
donation_needs_or_offers_or_volunteering_services,'591903232621944832'
injured_or_dead_people,'591903232751874048'
displaced_people_and_evacuations,'591903233196498944'
other_useful_information,'591903233553113090'
other_useful_information,'591903233712336896'
other_useful_information,'591903234307981312'
missing_trapped_or_found_people,'591903234480087040'
other_useful_information,'591903234567970816'
infrastructure_and_utilities_damage,'591903234693812225'
donation_needs_or_offers_or_volunteering_services,'591903234698018816'
donation_needs_or_offers_or_volunteering_services,'591903234731675649'
not_related_or_irrelevant,'591903234836434944'
infrastructure_and_utilities_damage,'591903235134263297'
sympathy_and_emotional_support,'591903235314733056'
donation_needs_or_offers_or_volunteering_services,'591903235461423106'
injured_or_dead_people,'591903235478138881'
sympathy_and_emotional_support,'591903235511726081'
donation_needs_or_offers_or_volunteering_services,'591903235532673024'
donation_needs_or_offers_or_volunteering_services,'591903235704688640'
sympathy_and_emotional_support,'591903235905953794'
infrastructure_and_utilities_damage,'591903235926982656'
not_related_or_irrelevant,'591903235973218304'
injured_or_dead_people,'591903236141010944'
injured_or_dead_people,'591903236484792321'
donation_needs_or_offers_or_volunteering_services,'591903236656738304'
donation_needs_or_offers_or_volunteering_services,'591903236719804416'
sympathy_and_emotional_support,'591903236962930688'
other_useful_information,'591903237000851456'
donation_needs_or_offers_or_volunteering_services,'591903237051035649'
donation_needs_or_offers_or_volunteering_services,'591903237692764160'
other_useful_information,'591903237726347264'
donation_needs_or_offers_or_volunteering_services,'591903237927739393'
donation_needs_or_offers_or_volunteering_services,'591903238049374208'
not_related_or_irrelevant,'591903238439350272'
sympathy_and_emotional_support,'591903238632407040'
other_useful_information,'591903238988779521'
donation_needs_or_offers_or_volunteering_services,'591903239051694080'
other_useful_information,'591903239093661696'
injured_or_dead_people,'591903239143956480'
other_useful_information,'591903239408201728'
donation_needs_or_offers_or_volunteering_services,'591903240012333056'
donation_needs_or_offers_or_volunteering_services,'591903240016375808'
donation_needs_or_offers_or_volunteering_services,'591903240029138944'
sympathy_and_emotional_support,'591903240045867009'
other_useful_information,'591903240335196161'
donation_needs_or_offers_or_volunteering_services,'591903240461144064'
sympathy_and_emotional_support,'591903241069178880'
donation_needs_or_offers_or_volunteering_services,'591903241098686464'
donation_needs_or_offers_or_volunteering_services,'591903241186758656'
sympathy_and_emotional_support,'591903241505378304'
other_useful_information,'591903241778143233'
other_useful_information,'591903241849294848'
donation_needs_or_offers_or_volunteering_services,'591903241920782336'
donation_needs_or_offers_or_volunteering_services,'591903242012925952'
other_useful_information,'591903242277265408'
sympathy_and_emotional_support,'591903242780483584'
other_useful_information,'591903242835120128'
donation_needs_or_offers_or_volunteering_services,'591903242910564352'
infrastructure_and_utilities_damage,'591903242939965440'
donation_needs_or_offers_or_volunteering_services,'591903242981773312'
not_related_or_irrelevant,'591903243078217728'
donation_needs_or_offers_or_volunteering_services,'591903243246014465'
sympathy_and_emotional_support,'591903243325681665'
other_useful_information,'591903243464093696'
displaced_people_and_evacuations,'591903243501834241'
sympathy_and_emotional_support,'591903243627663360'
missing_trapped_or_found_people,'591903243707416577'
not_related_or_irrelevant,'591903243745132546'
infrastructure_and_utilities_damage,'591903243891920896'
donation_needs_or_offers_or_volunteering_services,'591903244747546625'
sympathy_and_emotional_support,'591903244785291264'
donation_needs_or_offers_or_volunteering_services,'591903244990853120'
injured_or_dead_people,'591903245716443137'
donation_needs_or_offers_or_volunteering_services,'591903245942980608'
other_useful_information,'591903246383456256'
other_useful_information,'591903246425452544'
injured_or_dead_people,'591903246974726145'
other_useful_information,'591903247012634624'
not_related_or_irrelevant,'591903247335444480'
donation_needs_or_offers_or_volunteering_services,'591903247398543361'
sympathy_and_emotional_support,'591903247436132352'
other_useful_information,'591903247549353984'
injured_or_dead_people,'591903248207872000'
other_useful_information,'591903248270823424'
donation_needs_or_offers_or_volunteering_services,'591903248316911617'
missing_trapped_or_found_people,'591903248384184320'
donation_needs_or_offers_or_volunteering_services,'591903248560304128'
not_related_or_irrelevant,'591903248572780547'
missing_trapped_or_found_people,'591903248665088000'
injured_or_dead_people,'591903248795045889'
displaced_people_and_evacuations,'591903249097175040'
not_related_or_irrelevant,'591903249315139584'
donation_needs_or_offers_or_volunteering_services,'591903249327874048'
other_useful_information,'591903249873047552'
sympathy_and_emotional_support,'591903250003034112'
injured_or_dead_people,'591903250120486913'
missing_trapped_or_found_people,'591903250594418688'
infrastructure_and_utilities_damage,'591903250644885504'
donation_needs_or_offers_or_volunteering_services,'591903250783178752'
missing_trapped_or_found_people,'591903251399725056'
infrastructure_and_utilities_damage,'591903251555024896'
donation_needs_or_offers_or_volunteering_services,'591903251764629504'
donation_needs_or_offers_or_volunteering_services,'591903251865284609'
sympathy_and_emotional_support,'591903252016422912'
sympathy_and_emotional_support,'591903252079202304'
sympathy_and_emotional_support,'591903252226015232'
donation_needs_or_offers_or_volunteering_services,'591903252460929024'
sympathy_and_emotional_support,'591903252469415936'
other_useful_information,'591903252578312192'
sympathy_and_emotional_support,'591903253006307328'
injured_or_dead_people,'591903253220106240'
sympathy_and_emotional_support,'591903253253758978'
missing_trapped_or_found_people,'591903253576556544'
donation_needs_or_offers_or_volunteering_services,'591903253807255552'
donation_needs_or_offers_or_volunteering_services,'591903254046355456'
injured_or_dead_people,'591903254096707584'
donation_needs_or_offers_or_volunteering_services,'591903254285389824'
injured_or_dead_people,'591903254298042368'
donation_needs_or_offers_or_volunteering_services,'591903254381887491'
donation_needs_or_offers_or_volunteering_services,'591903254562222080'
other_useful_information,'591903254725931008'
sympathy_and_emotional_support,'591903254771945472'
donation_needs_or_offers_or_volunteering_services,'591903254780350464'
donation_needs_or_offers_or_volunteering_services,'591903254843265024'
sympathy_and_emotional_support,'591903255073988608'
donation_needs_or_offers_or_volunteering_services,'591903255212371970'
donation_needs_or_offers_or_volunteering_services,'591903255422087168'
sympathy_and_emotional_support,'591903255518519296'
donation_needs_or_offers_or_volunteering_services,'591903255619178496'
missing_trapped_or_found_people,'591903255694741505'
sympathy_and_emotional_support,'591903255799713792'
donation_needs_or_offers_or_volunteering_services,'591903256063815680'
donation_needs_or_offers_or_volunteering_services,'591903256181215232'
displaced_people_and_evacuations,'591903256638464000'
injured_or_dead_people,'591903256906989568'
injured_or_dead_people,'591903256940453889'
other_useful_information,'591903257003499520'
sympathy_and_emotional_support,'591903257053691904'
not_related_or_irrelevant,'591903257443901440'
infrastructure_and_utilities_damage,'591903257473077248'
donation_needs_or_offers_or_volunteering_services,'591903258010062848'
infrastructure_and_utilities_damage,'591903258140086272'
displaced_people_and_evacuations,'591903258261598208'
sympathy_and_emotional_support,'591903258458750976'
sympathy_and_emotional_support,'591903259004182530'
other_useful_information,'591903259196960768'
displaced_people_and_evacuations,'591903259369054208'
missing_trapped_or_found_people,'591903259729735680'
caution_and_advice,'591903259758989312'
donation_needs_or_offers_or_volunteering_services,'591903259805110272'
injured_or_dead_people,'591903259834494976'
donation_needs_or_offers_or_volunteering_services,'591903260254023680'
other_useful_information,'591903260287447044'
sympathy_and_emotional_support,'591903260782399488'
donation_needs_or_offers_or_volunteering_services,'591903260832899072'
other_useful_information,'591903260912422914'
other_useful_information,'591903261013123072'
sympathy_and_emotional_support,'591903261138944001'
not_related_or_irrelevant,'591903261348732928'
caution_and_advice,'591903261495537665'
sympathy_and_emotional_support,'591903261818429440'
sympathy_and_emotional_support,'591903261818560512'
donation_needs_or_offers_or_volunteering_services,'591903261952618496'
other_useful_information,'591903261956841472'
sympathy_and_emotional_support,'591903262502191105'
other_useful_information,'591903262644654081'
sympathy_and_emotional_support,'591903262657290240'
displaced_people_and_evacuations,'591903262879678464'
donation_needs_or_offers_or_volunteering_services,'591903263085191168'
other_useful_information,'591903263173136384'
missing_trapped_or_found_people,'591903263340957696'
injured_or_dead_people,'591903263601074176'
other_useful_information,'591903263747747840'
donation_needs_or_offers_or_volunteering_services,'591903264007987200'
other_useful_information,'591903264242806784'
not_related_or_irrelevant,'591903264427282433'
missing_trapped_or_found_people,'591903264792125441'
donation_needs_or_offers_or_volunteering_services,'591903264934887424'
injured_or_dead_people,'591903264976703488'
other_useful_information,'591903265190608897'
sympathy_and_emotional_support,'591903266188959745'
other_useful_information,'591903266209800192'
other_useful_information,'591903266243420160'
donation_needs_or_offers_or_volunteering_services,'591903266318864384'
infrastructure_and_utilities_damage,'591903266532823041'
other_useful_information,'591903266654457856'
donation_needs_or_offers_or_volunteering_services,'591903266666991616'
displaced_people_and_evacuations,'591903266931367936'
donation_needs_or_offers_or_volunteering_services,'591903267090780160'
other_useful_information,'591903267233222656'
donation_needs_or_offers_or_volunteering_services,'591903267480698880'
sympathy_and_emotional_support,'591903267531030532'
other_useful_information,'591903267803672576'
other_useful_information,'591903268273393664'
other_useful_information,'591903268575399936'
infrastructure_and_utilities_damage,'591903268579639298'
sympathy_and_emotional_support,'591903268747517953'
donation_needs_or_offers_or_volunteering_services,'591903269036785664'
not_related_or_irrelevant,'591903269200343040'
injured_or_dead_people,'591903269284380672'
donation_needs_or_offers_or_volunteering_services,'591903269296869376'
donation_needs_or_offers_or_volunteering_services,'591903269330526209'
sympathy_and_emotional_support,'591903269447802880'
donation_needs_or_offers_or_volunteering_services,'591903269548531712'
donation_needs_or_offers_or_volunteering_services,'591903269707911168'
infrastructure_and_utilities_damage,'591903269879881728'
injured_or_dead_people,'591903270328782848'
other_useful_information,'591903270337171457'
donation_needs_or_offers_or_volunteering_services,'591903271796678656'
other_useful_information,'591903271826157570'
missing_trapped_or_found_people,'591903271842750465'
donation_needs_or_offers_or_volunteering_services,'591903271842775040'
missing_trapped_or_found_people,'591903272195133440'
other_useful_information,'591903272614502400'
not_related_or_irrelevant,'591903272710975488'
injured_or_dead_people,'591903272845213696'
other_useful_information,'591903272857772032'
donation_needs_or_offers_or_volunteering_services,'591903272857808896'
other_useful_information,'591903273063456768'
sympathy_and_emotional_support,'591903273088524288'
donation_needs_or_offers_or_volunteering_services,'591903273231060992'
donation_needs_or_offers_or_volunteering_services,'591903273260609536'
displaced_people_and_evacuations,'591903273667297282'
injured_or_dead_people,'591903273935843329'
other_useful_information,'591903274082664448'
other_useful_information,'591903274271309825'
not_related_or_irrelevant,'591903274476830720'
other_useful_information,'591903274539872256'
donation_needs_or_offers_or_volunteering_services,'591903274854395904'
injured_or_dead_people,'591903274950856706'
sympathy_and_emotional_support,'591903274980151298'
sympathy_and_emotional_support,'591903275084959745'
other_useful_information,'591903275869417473'
infrastructure_and_utilities_damage,'591903275961683968'
other_useful_information,'591903275982594048'
other_useful_information,'591903276301307905'
sympathy_and_emotional_support,'591903276506882049'
sympathy_and_emotional_support,'591903276603346944'
other_useful_information,'591903276649422848'
sympathy_and_emotional_support,'591903276708171776'
other_useful_information,'591903276750114816'
missing_trapped_or_found_people,'591903276888535040'
injured_or_dead_people,'591903277106728960'
donation_needs_or_offers_or_volunteering_services,'591903277203095552'
sympathy_and_emotional_support,'591903277391978496'
other_useful_information,'591903277576499200'
donation_needs_or_offers_or_volunteering_services,'591903277643476992'
missing_trapped_or_found_people,'591903277882712064'
donation_needs_or_offers_or_volunteering_services,'591903278222299137'
donation_needs_or_offers_or_volunteering_services,'591903278348238848'
donation_needs_or_offers_or_volunteering_services,'591903278645915648'
infrastructure_and_utilities_damage,'591903278675435520'
other_useful_information,'591903278775947264'
donation_needs_or_offers_or_volunteering_services,'591903278994075648'
other_useful_information,'591903279023575040'
not_related_or_irrelevant,'591903279241678848'
other_useful_information,'591903279258308609'
donation_needs_or_offers_or_volunteering_services,'591903279287644160'
other_useful_information,'591903279501615105'
donation_needs_or_offers_or_volunteering_services,'591903279547711488'
other_useful_information,'591903279757537280'
other_useful_information,'591903279841353729'
other_useful_information,'591903280449462272'
other_useful_information,'591903280571244544'
other_useful_information,'591903280583737345'
missing_trapped_or_found_people,'591903280592097280'
infrastructure_and_utilities_damage,'591903280604676096'
other_useful_information,'591903280822792192'
sympathy_and_emotional_support,'591903280948584448'
other_useful_information,'591903281015721985'
other_useful_information,'591903281049423872'
other_useful_information,'591903281267482624'
sympathy_and_emotional_support,'591903281485459457'
displaced_people_and_evacuations,'591903281510617088'
other_useful_information,'591903281988796416'
not_related_or_irrelevant,'591903282445950976'
donation_needs_or_offers_or_volunteering_services,'591903282454335488'
sympathy_and_emotional_support,'591903282458710016'
sympathy_and_emotional_support,'591903282727030786'
missing_trapped_or_found_people,'591903282844606464'
donation_needs_or_offers_or_volunteering_services,'591903283184144384'
injured_or_dead_people,'591903283188404224'
injured_or_dead_people,'591903283293257728'
other_useful_information,'591903283762962432'
injured_or_dead_people,'591903283851239425'
sympathy_and_emotional_support,'591903283922382849'
other_useful_information,'591903283964350464'
sympathy_and_emotional_support,'591903283976933378'
sympathy_and_emotional_support,'591903284039786496'
not_related_or_irrelevant,'591903284052398081'
donation_needs_or_offers_or_volunteering_services,'591903284769619968'
injured_or_dead_people,'591903284924850176'
donation_needs_or_offers_or_volunteering_services,'591903285080137728'
donation_needs_or_offers_or_volunteering_services,'591903285482684416'
sympathy_and_emotional_support,'591903285579132928'
sympathy_and_emotional_support,'591903285675626496'
infrastructure_and_utilities_damage,'591903285684101120'
sympathy_and_emotional_support,'591903285872852992'
donation_needs_or_offers_or_volunteering_services,'591903285964967936'
other_useful_information,'591903286745108480'
donation_needs_or_offers_or_volunteering_services,'591903286984200193'
donation_needs_or_offers_or_volunteering_services,'591903287005216769'
injured_or_dead_people,'591903287084875776'
donation_needs_or_offers_or_volunteering_services,'591903287248564226'
injured_or_dead_people,'591903287512834048'
donation_needs_or_offers_or_volunteering_services,'591903287747674112'
donation_needs_or_offers_or_volunteering_services,'591903287978295298'
injured_or_dead_people,'591903288796123136'
sympathy_and_emotional_support,'591903289047842816'
other_useful_information,'591903289186353152'
other_useful_information,'591903289215614976'
sympathy_and_emotional_support,'591903289236557824'
not_related_or_irrelevant,'591903289354035201'
donation_needs_or_offers_or_volunteering_services,'591903289765015552'
donation_needs_or_offers_or_volunteering_services,'591903289937043457'
displaced_people_and_evacuations,'591903290314596352'
other_useful_information,'591903290507538433'
injured_or_dead_people,'591903290532597761'
other_useful_information,'591903290603872256'
sympathy_and_emotional_support,'591903290620661761'
donation_needs_or_offers_or_volunteering_services,'591903290897637376'
sympathy_and_emotional_support,'591903290914316288'
sympathy_and_emotional_support,'591903290943623168'
donation_needs_or_offers_or_volunteering_services,'591903291438600193'
sympathy_and_emotional_support,'591903291484737537'
donation_needs_or_offers_or_volunteering_services,'591903291539238913'
injured_or_dead_people,'591903291627458560'
donation_needs_or_offers_or_volunteering_services,'591903293078511617'
donation_needs_or_offers_or_volunteering_services,'591903293141430272'
other_useful_information,'591903293296644096'
donation_needs_or_offers_or_volunteering_services,'591903293565079552'
displaced_people_and_evacuations,'591903293732884481'
donation_needs_or_offers_or_volunteering_services,'591903294018220032'
donation_needs_or_offers_or_volunteering_services,'591903294068367360'
injured_or_dead_people,'591903294223585280'
donation_needs_or_offers_or_volunteering_services,'591903294705958914'
donation_needs_or_offers_or_volunteering_services,'591903294714294273'
other_useful_information,'591903294731124736'
sympathy_and_emotional_support,'591903295175794688'
other_useful_information,'591903296173903872'
donation_needs_or_offers_or_volunteering_services,'591903296316538880'
donation_needs_or_offers_or_volunteering_services,'591903296635416576'
sympathy_and_emotional_support,'591903296643735552'
other_useful_information,'591903296777900032'
missing_trapped_or_found_people,'591903296870162432'
other_useful_information,'591903297440624640'
missing_trapped_or_found_people,'591903297679659008'
sympathy_and_emotional_support,'591903297885196288'
donation_needs_or_offers_or_volunteering_services,'591903299063910400'
sympathy_and_emotional_support,'591903299147694081'
other_useful_information,'591903299441270784'
missing_trapped_or_found_people,'591903299588075520'
infrastructure_and_utilities_damage,'591903299684569088'
